"playerid","ip","name","projyear","percentile","war"
"111716281",34.7656686626746,Angel Perdomo,2023.0,pct20,-0.239465179544587
"111716281",36.1551307847082,Angel Perdomo,2023.0,pct50,0.13709301701891
"111716281",37.3529058116232,Angel Perdomo,2023.0,pct80,0.493627415191427
"111716290",18.0310412573674,Miguel Diaz,2023.0,pct20,-0.264476275931259
"111716290",18.9923847695391,Miguel Diaz,2023.0,pct50,0.0171597729472378
"111716290",19.9476953907816,Miguel Diaz,2023.0,pct80,0.264982258867979
"111716298",18.4771371769384,Ricardo Pinto,2023.0,pct20,-0.195581609064221
"111716298",19.5412825651303,Ricardo Pinto,2023.0,pct50,0.0911471728715317
"111716298",20.5431411530815,Ricardo Pinto,2023.0,pct80,0.35376323258915
"111716382",132.652705410822,Luis Severino,2023.0,pct20,-0.237957673688381
"111716382",135.091967871486,Luis Severino,2023.0,pct50,0.487825481661673
"111716382",137.243313373254,Luis Severino,2023.0,pct80,1.14605275288641
"111716383",23.3933867735471,Ramon Santos,2023.0,pct20,-0.377722454565538
"111716383",24.4096774193548,Ramon Santos,2023.0,pct50,-0.063833011021006
"111716383",25.475,Ramon Santos,2023.0,pct80,0.227761140497206
"111718984",13.9238866396761,Mark Appel,2023.0,pct20,-0.235894243022327
"111718984",14.9014084507042,Mark Appel,2023.0,pct50,0.0324632401697357
"111718984",15.6283433133733,Mark Appel,2023.0,pct80,0.261752741049379
"111755019",16.9894736842105,Josh Mitchell,2023.0,pct20,-0.374978391486244
"111755019",18.0822937625755,Josh Mitchell,2023.0,pct50,-0.102703953494933
"111755019",18.782902584493,Josh Mitchell,2023.0,pct80,0.139245624626244
"111763989",20.0028,Tyler Alexander,2023.0,pct20,-0.425598833917803
"111763989",21.049500998004,Tyler Alexander,2023.0,pct50,-0.133663999628248
"111763989",22.1356,Tyler Alexander,2023.0,pct80,0.137850911920228
"111764018",15.5894,Dustin Beggs,2023.0,pct20,-0.234540303767013
"111764018",16.7199203187251,Dustin Beggs,2023.0,pct50,0.0510297791759969
"111764018",17.5016,Dustin Beggs,2023.0,pct80,0.293615094937937
"111764027",31.9759519038076,Sam Clay,2023.0,pct20,-0.45382777835522
"111764027",33.2986,Sam Clay,2023.0,pct50,-0.102587786854651
"111764027",34.3992063492064,Sam Clay,2023.0,pct80,0.218917193229996
"111764062",18.8500998003992,Zack Erwin,2023.0,pct20,-0.386528721596686
"111764062",19.6876494023904,Zack Erwin,2023.0,pct50,-0.0965132160564728
"111764062",20.5275449101796,Zack Erwin,2023.0,pct80,0.162652562779775
"111764096",21.2303212851406,Sean McLaughlin,2023.0,pct20,-0.471597955349344
"111764096",22.4673346693387,Sean McLaughlin,2023.0,pct50,-0.161631061854145
"111764096",23.2933867735471,Sean McLaughlin,2023.0,pct80,0.117418673932337
"111764171",17.8314741035857,Joe Shaw,2023.0,pct20,-0.398243740147357
"111764171",18.7858846918489,Joe Shaw,2023.0,pct50,-0.11781124208563
"111764171",19.686083499006,Joe Shaw,2023.0,pct80,0.138111495314195
"111764200",23.6679358717435,Brooks Kriske,2023.0,pct20,-0.314877623892478
"111764200",24.8616302186879,Brooks Kriske,2023.0,pct50,-0.00307704482268912
"111764200",25.9777777777778,Brooks Kriske,2023.0,pct80,0.292780669537156
"111764203",17.730985915493,Hector Lujan,2023.0,pct20,-0.357978361656308
"111764203",18.754016064257,Hector Lujan,2023.0,pct50,-0.0820460731613028
"111764203",19.5440476190476,Hector Lujan,2023.0,pct80,0.16477125682227
"111764260",24.922,Nathan Kirby,2023.0,pct20,-0.478256696764213
"111764260",26.1102615694165,Nathan Kirby,2023.0,pct50,-0.139001159173267
"111764260",27.2596806387226,Nathan Kirby,2023.0,pct80,0.165333857474165
"111764264",14.6306,Jack Wynkoop,2023.0,pct20,-0.367472697370335
"111764264",15.5018072289157,Jack Wynkoop,2023.0,pct50,-0.104598424829046
"111764264",16.2824,Jack Wynkoop,2023.0,pct80,0.124035704481759
"111764273",49.8663326653307,Josh Sborz,2023.0,pct20,-0.331666276232213
"111764273",51.35250501002,Josh Sborz,2023.0,pct50,0.10858653011889
"111764273",52.9948103792415,Josh Sborz,2023.0,pct80,0.522028412247712
"111764348",41.4935871743487,Ralph Garza,2023.0,pct20,-0.477788956786452
"111764348",42.8296222664016,Ralph Garza,2023.0,pct50,-0.0685572567232091
"111764348",44.3378,Ralph Garza,2023.0,pct80,0.316352535160381
"111764418",27.3674,Tyler Webb,2023.0,pct20,-0.450843541227319
"111764418",28.6696606786427,Tyler Webb,2023.0,pct50,-0.106315036379904
"111764418",29.5864271457086,Tyler Webb,2023.0,pct80,0.206026194072366
"111764429",18.2842629482072,Jaime Schultz,2023.0,pct20,-0.369850759182873
"111764429",19.367701863354,Jaime Schultz,2023.0,pct50,-0.0798647565304463
"111764429",20.1924453280318,Jaime Schultz,2023.0,pct80,0.185524867105382
"111764438",13.2161616161616,Reilly Hovis,2023.0,pct20,-0.252235315628476
"111764438",14.0593561368209,Reilly Hovis,2023.0,pct50,0.00738471052558126
"111764438",14.8800804828974,Reilly Hovis,2023.0,pct80,0.237406195452841
"111764459",30.6394366197183,Kyle Cody,2023.0,pct20,-0.325965511242887
"111764459",31.7558648111332,Kyle Cody,2023.0,pct50,0.0128795316408286
"111764459",32.9718562874251,Kyle Cody,2023.0,pct80,0.347528964736766
"111764460",165.9326,Walker Buehler,2023.0,pct20,2.00692101636589
"111764460",168.4314,Walker Buehler,2023.0,pct50,2.79760945185198
"111764460",170.444,Walker Buehler,2023.0,pct80,3.55532475316448
"111764463",50.1116,Kyle Funkhouser,2023.0,pct20,-0.493914550362878
"111764463",51.7968063872256,Kyle Funkhouser,2023.0,pct50,-0.0635639584206302
"111764463",53.1726,Kyle Funkhouser,2023.0,pct80,0.344155003962389
"111764629",25.3406813627255,James Marvel,2023.0,pct20,-0.213913266795584
"111764629",26.637,James Marvel,2023.0,pct50,0.140785089543755
"111764629",27.548502994012,James Marvel,2023.0,pct80,0.451702872869788
"111764670",25.6420841683367,Jose Cuas,2023.0,pct20,-0.433738031639426
"111764670",26.7392,Jose Cuas,2023.0,pct50,-0.110593564211249
"111764670",27.8818363273453,Jose Cuas,2023.0,pct80,0.190132738875259
"111764706",19.7923847695391,Thomas Pannone,2023.0,pct20,-0.200629623385432
"111764706",20.7572289156627,Thomas Pannone,2023.0,pct50,0.105438595336669
"111764706",21.7201596806387,Thomas Pannone,2023.0,pct80,0.373009117430898
"111764772",29.8754,Carson Fulmer,2023.0,pct20,-0.435175431961681
"111764772",31.0206412825651,Carson Fulmer,2023.0,pct50,-0.0865939602331829
"111764772",32.1798403193613,Carson Fulmer,2023.0,pct80,0.238114547554977
"111764805",34.9679358717435,Eric Hanhold,2023.0,pct20,-0.58359022963492
"111764805",36.455,Eric Hanhold,2023.0,pct50,-0.187188149783027
"111764805",37.6102204408818,Eric Hanhold,2023.0,pct80,0.166810821437234
"111766013",124.0544,Carlos Rodon,2023.0,pct20,1.99283925839522
"111766013",125.722111553785,Carlos Rodon,2023.0,pct50,2.65855408199236
"111766013",127.894,Carlos Rodon,2023.0,pct80,3.31253500654375
"111766095",10.7095032397408,Jefry Rodriguez,2023.0,pct20,-0.252048347695122
"111766095",11.5234939759036,Jefry Rodriguez,2023.0,pct50,-0.0237938248188709
"111766095",12.270281124498,Jefry Rodriguez,2023.0,pct80,0.16706930711305
"111766100",144.780160320641,Yu Darvish,2023.0,pct20,1.80278487704758
"111766100",146.871856287425,Yu Darvish,2023.0,pct50,2.53270020110523
"111766100",149.0742,Yu Darvish,2023.0,pct80,3.24083950411518
"111766117",22.9306,Lewis Thorpe,2023.0,pct20,-0.140848799422371
"111766117",24.1208416833667,Lewis Thorpe,2023.0,pct50,0.191188648833991
"111766117",25.087,Lewis Thorpe,2023.0,pct80,0.485554194951953
"111766129",18.1480885311871,Andrew Lee,2023.0,pct20,-0.388675106001551
"111766129",19.0226,Andrew Lee,2023.0,pct50,-0.106341601722639
"111766129",19.9460784313725,Andrew Lee,2023.0,pct80,0.150185583554248
"111766144",18.6442655935614,Bryan Bonnell,2023.0,pct20,-0.361076669801025
"111766144",19.5963927855711,Bryan Bonnell,2023.0,pct50,-0.0949577220968511
"111766144",20.361569416499,Bryan Bonnell,2023.0,pct80,0.159220339399352
"111766161",23.7084168336673,Adrian Almeida,2023.0,pct20,-0.56847153818032
"111766161",25.0508982035928,Adrian Almeida,2023.0,pct50,-0.241380937437307
"111766161",26.290873015873,Adrian Almeida,2023.0,pct80,0.0690535953544551
"111766182",17.4878243512974,Matt Withrow,2023.0,pct20,-0.424984553979183
"111766182",18.6697580645161,Matt Withrow,2023.0,pct50,-0.149151344381928
"111766182",19.51875,Matt Withrow,2023.0,pct80,0.110626431116283
"111766191",17.7402805611222,Jon Harris,2023.0,pct20,-0.429231899820584
"111766191",18.6545271629779,Jon Harris,2023.0,pct50,-0.138809403131327
"111766191",19.5972111553785,Jon Harris,2023.0,pct80,0.11724418864358
"111766238",22.9094,Thomas Szapucki,2023.0,pct20,-0.234255185905336
"111766238",24.0178356713427,Thomas Szapucki,2023.0,pct50,0.0918383732523173
"111766238",25.0534653465347,Thomas Szapucki,2023.0,pct80,0.387770892886123
"111766283",23.3744,Luis Castillo,2023.0,pct20,-0.490516155975333
"111766283",24.4625,Luis Castillo,2023.0,pct50,-0.171319176145051
"111766283",25.5526838966203,Luis Castillo,2023.0,pct80,0.124620449979509
"111766287",52.242,Devin Williams,2023.0,pct20,0.137712485292015
"111766287",53.7386317907445,Devin Williams,2023.0,pct50,0.574828165678885
"111766287",55.0202,Devin Williams,2023.0,pct80,0.984038731464807
"111766342",16.7676056338028,Tom Windle,2023.0,pct20,-0.434577310894411
"111766342",17.740404040404,Tom Windle,2023.0,pct50,-0.165333832757637
"111766342",18.6096774193548,Tom Windle,2023.0,pct80,0.0804885416490964
"111766351",36.6695825049702,Jeffrey Springs,2023.0,pct20,-0.0784577260387982
"111766351",37.9416,Jeffrey Springs,2023.0,pct50,0.299886357973474
"111766351",39.072607879925,Jeffrey Springs,2023.0,pct80,0.639733787370432
"111766361",125.8462,Cal Quantrill,2023.0,pct20,0.507945047263667
"111766361",128.185971943888,Cal Quantrill,2023.0,pct50,1.20120304008628
"111766361",130.319438877756,Cal Quantrill,2023.0,pct80,1.86782005135812
"111766366",40.8831325301205,Jace Fry,2023.0,pct20,-0.30578316515586
"111766366",42.2048,Jace Fry,2023.0,pct50,0.0899463675050279
"111766366",43.5968063872255,Jace Fry,2023.0,pct80,0.464924533187997
"111766374",26.217907444668,Jimmie Sherfy,2023.0,pct20,-0.337283481179575
"111766374",27.345564516129,Jimmie Sherfy,2023.0,pct50,-0.00695912083104714
"111766374",28.3256,Jimmie Sherfy,2023.0,pct80,0.299328985673273
"111766398",54.058,Austin Voth,2023.0,pct20,-0.476005139495434
"111766398",55.5699801192843,Austin Voth,2023.0,pct50,-0.0196843958127172
"111766398",57.1814,Austin Voth,2023.0,pct80,0.420620984839733
"111766477",53.5192771084337,Ryne Stanek,2023.0,pct20,-0.273915450076413
"111766477",55.1708,Ryne Stanek,2023.0,pct50,0.186568087137744
"111766477",56.7302,Ryne Stanek,2023.0,pct80,0.623548766843891
"111766493",16.6254032258065,Chase Johnson,2023.0,pct20,-0.439718163423754
"111766493",17.5523046092184,Chase Johnson,2023.0,pct50,-0.157177991708701
"111766493",18.4944,Chase Johnson,2023.0,pct80,0.0902745748656144
"111766564",23.1415662650602,Tom Hatch,2023.0,pct20,-0.0995517287598711
"111766564",24.1245508982036,Tom Hatch,2023.0,pct50,0.211098557982249
"111766564",25.1714570858283,Tom Hatch,2023.0,pct80,0.497707441317856
"111766587",27.3406,Ian Hamilton,2023.0,pct20,-0.312782291447364
"111766587",28.5815261044177,Ian Hamilton,2023.0,pct50,0.0189673631718212
"111766587",29.7205179282869,Ian Hamilton,2023.0,pct80,0.325685049579311
"111766596",53.8889779559118,Ranger Suarez,2023.0,pct20,-0.186319764750036
"111766596",55.4698,Ranger Suarez,2023.0,pct50,0.24336592972961
"111766596",56.9807615230461,Ranger Suarez,2023.0,pct80,0.663301472503846
"111766601",40.2704590818363,Jose Alvarado,2023.0,pct20,-0.286642818302088
"111766601",41.8141414141414,Jose Alvarado,2023.0,pct50,0.103363815614016
"111766601",43.1329365079365,Jose Alvarado,2023.0,pct80,0.470074927704908
"111766637",36.4933333333333,Tejay Antone,2023.0,pct20,-0.23688454465908
"111766637",37.6661322645291,Tejay Antone,2023.0,pct50,0.132532801260642
"111766637",38.6457085828343,Tejay Antone,2023.0,pct80,0.48233419362336
"111766672",25.5354124748491,Kohl Stewart,2023.0,pct20,-0.118181896808758
"111766672",26.6315261044177,Kohl Stewart,2023.0,pct50,0.216066943026918
"111766672",27.6820564516129,Kohl Stewart,2023.0,pct80,0.523222845843449
"111766698",13.9187624750499,Aaron Blair,2023.0,pct20,-0.274026682950565
"111766698",14.9679513184584,Aaron Blair,2023.0,pct50,0.00137129825263375
"111766698",15.7738,Aaron Blair,2023.0,pct80,0.241244376736054
"111766751",20.4134268537074,Konner Wade,2023.0,pct20,-0.4189498927847
"111766751",21.3232931726908,Konner Wade,2023.0,pct50,-0.130629053907308
"111766751",22.238,Konner Wade,2023.0,pct80,0.145833438926925
"111766757",25.1965931863727,Tanner Driskill,2023.0,pct20,-0.524301201190088
"111766757",26.2724346076459,Tanner Driskill,2023.0,pct50,-0.197478646119727
"111766757",27.2611111111111,Tanner Driskill,2023.0,pct80,0.0980256554571651
"111766796",51.3324,A.J. Minter,2023.0,pct20,-0.214227538736318
"111766796",52.5914,A.J. Minter,2023.0,pct50,0.213425633206043
"111766796",54.052,A.J. Minter,2023.0,pct80,0.622986944404307
"111766837",21.2589178356713,Max Schrock,2023.0,pct20,-0.278623200813376
"111766837",22.3141434262948,Max Schrock,2023.0,pct50,0.0255534680652177
"111766837",23.3051334702259,Max Schrock,2023.0,pct80,0.286558346378175
"111766838",40.6736526946108,Patrick Murphy,2023.0,pct20,-0.387062529909718
"111766838",41.9502994011976,Patrick Murphy,2023.0,pct50,0.00870895708722148
"111766838",43.476,Patrick Murphy,2023.0,pct80,0.382292743575894
"111766839",24.6832335329341,Luis Perez,2023.0,pct20,-0.587566996348328
"111766839",26.1614457831325,Luis Perez,2023.0,pct50,-0.255438343903485
"111766839",27.1934131736527,Luis Perez,2023.0,pct80,0.0487942775272931
"111766844",17.7387225548902,Tyler Ferguson,2023.0,pct20,-0.360138581777777
"111766844",18.6425702811245,Tyler Ferguson,2023.0,pct50,-0.0956876124821046
"111766844",19.6115537848606,Tyler Ferguson,2023.0,pct80,0.144974931270122
"111766877",15.4024048096192,Juan Hillman,2023.0,pct20,-0.234965668139234
"111766877",16.5066532258065,Juan Hillman,2023.0,pct50,0.0373774978531584
"111766877",17.3330693069307,Juan Hillman,2023.0,pct80,0.280607382883434
"111766881",22.6661354581673,Scott Moss,2023.0,pct20,-0.167420521792244
"111766881",23.6729292929293,Scott Moss,2023.0,pct50,0.155737381768176
"111766881",24.8036,Scott Moss,2023.0,pct80,0.470315335158914
"111766891",19.5528541226216,Cody Beckman,2023.0,pct20,-0.425982329603043
"111766891",20.5345309381238,Cody Beckman,2023.0,pct50,-0.132742039096314
"111766891",21.4954091816367,Cody Beckman,2023.0,pct80,0.131857102920273
"111768168",123.963672654691,Yusei Kikuchi,2023.0,pct20,0.827853939000506
"111768168",126.295381526104,Yusei Kikuchi,2023.0,pct50,1.52363274750246
"111768168",128.430738522954,Yusei Kikuchi,2023.0,pct80,2.19853938923574
"111768695",109.1366,Kenta Maeda,2023.0,pct20,0.831458911747352
"111768695",111.369,Kenta Maeda,2023.0,pct50,1.50378750142122
"111768695",113.149498997996,Kenta Maeda,2023.0,pct80,2.1227704383321
"111768742",23.3092184368737,Jesus Liranzo,2023.0,pct20,-0.434632322950489
"111768742",24.4829317269076,Jesus Liranzo,2023.0,pct50,-0.113294375701243
"111768742",25.4310483870968,Jesus Liranzo,2023.0,pct80,0.182096595784665
"111768754",25.4342,Ryan Castellani,2023.0,pct20,-0.251313018227566
"111768754",26.6690763052209,Ryan Castellani,2023.0,pct50,0.0894657277860787
"111768754",27.9284,Ryan Castellani,2023.0,pct80,0.417184106751987
"111768802",18.5814889336016,Andrew Moore,2023.0,pct20,-0.2422883761843
"111768802",19.6464285714286,Andrew Moore,2023.0,pct50,0.0595140622583037
"111768802",20.574269005848,Andrew Moore,2023.0,pct80,0.329676397524879
"111768823",17.9018036072144,Ofreidy Gomez,2023.0,pct20,-0.38599086618036
"111768823",19.0159045725646,Ofreidy Gomez,2023.0,pct50,-0.0998885465473858
"111768823",19.8223552894212,Ofreidy Gomez,2023.0,pct80,0.152988415951482
"111768836",18.4098196392786,Yunior Marte,2023.0,pct20,-0.320889726233651
"111768836",19.5870967741935,Yunior Marte,2023.0,pct50,-0.0439343861592523
"111768836",20.3762,Yunior Marte,2023.0,pct80,0.216440925828625
"111781090",28.7550200803213,Bobby Wahl,2023.0,pct20,-0.429785962723326
"111781090",30.004016064257,Bobby Wahl,2023.0,pct50,-0.0891087667908624
"111781090",31.0753012048193,Bobby Wahl,2023.0,pct80,0.23641919694493
"111781097",83.9484,Trevor Williams,2023.0,pct20,0.191912458751437
"111781097",85.8506048387097,Trevor Williams,2023.0,pct50,0.76645491821013
"111781097",87.8363273453094,Trevor Williams,2023.0,pct80,1.34694018059253
"111781110",17.8538617886179,Tyler Palm,2023.0,pct20,-0.406193646305169
"111781110",18.9297405189621,Tyler Palm,2023.0,pct50,-0.130785704639056
"111781110",19.8868787276342,Tyler Palm,2023.0,pct80,0.107950025115623
"111781153",17.2332,Stephen Gonsalves,2023.0,pct20,-0.337562217484836
"111781153",18.296626984127,Stephen Gonsalves,2023.0,pct50,-0.0621091443821784
"111781153",19.1928,Stephen Gonsalves,2023.0,pct80,0.196697462984592
"111781171",105.093172690763,Dane Dunning,2023.0,pct20,0.61174718750606
"111781171",107.343373493976,Dane Dunning,2023.0,pct50,1.25982830666849
"111781171",109.0964,Dane Dunning,2023.0,pct80,1.87675879003014
"111781174",35.5746,Kyle McGowin,2023.0,pct20,-0.325260900369674
"111781174",36.8550495049505,Kyle McGowin,2023.0,pct50,0.0574373000034845
"111781174",37.9148,Kyle McGowin,2023.0,pct80,0.403080415863016
"111781183",17.2227091633466,Braden Shipley,2023.0,pct20,-0.391213067938184
"111781183",18.1431683168317,Braden Shipley,2023.0,pct50,-0.106768059343983
"111781183",19.063,Braden Shipley,2023.0,pct80,0.141839709717352
"111781203",17.9039682539683,Ian Clarkin,2023.0,pct20,-0.315580800364689
"111781203",19.1412121212121,Ian Clarkin,2023.0,pct50,-0.0260949021706568
"111781203",20.0423694779116,Ian Clarkin,2023.0,pct80,0.243752487803575
"111781206",83.9584,Michael Lorenzen,2023.0,pct20,-0.622682669186098
"111781206",86.1068,Michael Lorenzen,2023.0,pct50,-0.0526569622900789
"111781206",87.744,Michael Lorenzen,2023.0,pct80,0.483009511743211
"111781216",44.4040080160321,Hunter Harvey,2023.0,pct20,-0.541498647308736
"111781216",45.8660642570281,Hunter Harvey,2023.0,pct50,-0.118767752928927
"111781216",47.2794,Hunter Harvey,2023.0,pct80,0.288495821843895
"111781217",20.2196787148594,Cory Thompson,2023.0,pct20,-0.395993708440786
"111781217",21.2144288577154,Cory Thompson,2023.0,pct50,-0.101287434243302
"111781217",22.2159680638723,Cory Thompson,2023.0,pct80,0.162939315491298
"111781220",60.9982035928144,Tyler Beede,2023.0,pct20,-0.174465670707865
"111781220",62.9038,Tyler Beede,2023.0,pct50,0.337121095726431
"111781220",64.5457085828343,Tyler Beede,2023.0,pct80,0.827958259764936
"111781221",51.2059880239521,Taylor Widener,2023.0,pct20,-0.00903354019794051
"111781221",52.8398390342052,Taylor Widener,2023.0,pct50,0.481738545927379
"111781221",54.3057768924303,Taylor Widener,2023.0,pct80,0.912043228717416
"111781230",140.1522,Sean Manaea,2023.0,pct20,1.36683665750336
"111781230",142.388,Sean Manaea,2023.0,pct50,2.09641831404084
"111781230",144.8356,Sean Manaea,2023.0,pct80,2.80540872626507
"111781234",41.3726,Trevor Gott,2023.0,pct20,-0.380023729272211
"111781234",42.7131212723658,Trevor Gott,2023.0,pct50,0.0236325357309569
"111781234",44.0758964143426,Trevor Gott,2023.0,pct80,0.384514721284266
"111781243",18.6182,Joe Gatto,2023.0,pct20,-0.338864012065369
"111781243",19.6709163346614,Joe Gatto,2023.0,pct50,-0.0589791154857491
"111781243",20.5856573705179,Joe Gatto,2023.0,pct80,0.201186538787926
"111781246",23.8005988023952,Matt Pidich,2023.0,pct20,-0.434514937858176
"111781246",24.8268686868687,Matt Pidich,2023.0,pct50,-0.118014337780035
"111781246",25.9642714570858,Matt Pidich,2023.0,pct80,0.174973118515514
"111781247",17.5887775551102,Stephen Woods Jr,2023.0,pct20,-0.432259184932271
"111781247",18.7663326653307,Stephen Woods Jr,2023.0,pct50,-0.147799323066939
"111781247",19.7232142857143,Stephen Woods Jr,2023.0,pct80,0.100651110036638
"111781256",19.1753036437247,Brandon Gold,2023.0,pct20,-0.181862019270173
"111781256",20.1470824949698,Brandon Gold,2023.0,pct50,0.119084142375652
"111781256",21.1072580645161,Brandon Gold,2023.0,pct80,0.396158459503448
"111781285",160.345983935743,Aaron Nola,2023.0,pct20,2.22287192595453
"111781285",162.619639278557,Aaron Nola,2023.0,pct50,2.97766925078628
"111781285",164.792215568862,Aaron Nola,2023.0,pct80,3.71632477852958
"111781300",10.8906,Logan Shore,2023.0,pct20,-0.178896764479178
"111781300",11.7750499001996,Logan Shore,2023.0,pct50,0.0539408356152603
"111781300",12.5077731092437,Logan Shore,2023.0,pct80,0.258808010188609
"111781301",14.4172,Frank Duncan,2023.0,pct20,-0.16745459669142
"111781301",15.1213836477987,Frank Duncan,2023.0,pct50,0.0837308028591132
"111781301",15.8258964143426,Frank Duncan,2023.0,pct80,0.31837566833408
"111781317",52.8576846307385,Dinelson Lamet,2023.0,pct20,-0.185634030306312
"111781317",54.4095808383234,Dinelson Lamet,2023.0,pct50,0.277037918312981
"111781317",56.0921843687375,Dinelson Lamet,2023.0,pct80,0.698318916720661
"111781319",107.772854291417,Eric Lauer,2023.0,pct20,0.59548474430759
"111781319",110.078356713427,Eric Lauer,2023.0,pct50,1.23897725475775
"111781319",112.28,Eric Lauer,2023.0,pct80,1.87815692785825
"111781407",60.4765531062124,Keegan Thompson,2023.0,pct20,-0.531636065629199
"111781407",61.997,Keegan Thompson,2023.0,pct50,-0.0550338199888028
"111781407",63.7530938123752,Keegan Thompson,2023.0,pct80,0.412090839434937
"111781409",34.2838,Jordan Sheffield,2023.0,pct20,-0.574195589902013
"111781409",35.7328,Jordan Sheffield,2023.0,pct50,-0.193966117398035
"111781409",36.9528,Jordan Sheffield,2023.0,pct80,0.165345154644803
"111781453",16.9094,Connor Jones,2023.0,pct20,-0.355175205796086
"111781453",17.9061264822134,Connor Jones,2023.0,pct50,-0.0825651958430271
"111781453",18.8706,Connor Jones,2023.0,pct80,0.158301902384028
"111792134",31.6251497005988,Louis Head,2023.0,pct20,-0.381743221832675
"111792134",32.9745967741936,Louis Head,2023.0,pct50,-0.023634144515936
"111792134",33.9695390781563,Louis Head,2023.0,pct80,0.302395933510609
"111792141",81.7382765531062,Ross Stripling,2023.0,pct20,0.260260166814531
"111792141",83.6789156626506,Ross Stripling,2023.0,pct50,0.845962575522898
"111792141",85.5388,Ross Stripling,2023.0,pct80,1.38056429902435
"111792162",18.451509054326,Kyle Barraclough,2023.0,pct20,-0.26262009708197
"111792162",19.5477642276423,Kyle Barraclough,2023.0,pct50,0.017915259574381
"111792162",20.4073852295409,Kyle Barraclough,2023.0,pct80,0.269241406720676
"111792186",26.7976,James Pazos,2023.0,pct20,-0.405199320347484
"111792186",28.0848906560636,James Pazos,2023.0,pct50,-0.0697698080491824
"111792186",29.1810379241517,James Pazos,2023.0,pct80,0.236828228613904
"111792194",29.7842629482072,Hoby Milner,2023.0,pct20,-0.176311740922009
"111792194",30.773,Hoby Milner,2023.0,pct50,0.151390514519254
"111792194",31.8530938123752,Hoby Milner,2023.0,pct80,0.464154961748235
"111792195",18.2456740442656,Chris Nunn,2023.0,pct20,-0.367731915978168
"111792195",19.3195608782435,Chris Nunn,2023.0,pct50,-0.0801769700138482
"111792195",20.2753968253968,Chris Nunn,2023.0,pct80,0.180114610887346
"111792198",20.1861804222649,Luke Maile,2023.0,pct20,-0.302497614916877
"111792198",21.0998011928429,Luke Maile,2023.0,pct50,-0.00313849851728359
"111792198",21.9248496993988,Luke Maile,2023.0,pct80,0.252813555126887
"111792211",49.1758483033932,Dylan Floro,2023.0,pct20,-0.362615607002925
"111792211",50.673,Dylan Floro,2023.0,pct50,0.0525494455912378
"111792211",52.2575452716298,Dylan Floro,2023.0,pct80,0.462026378339416
"111792212",27.6276553106212,Sam Selman,2023.0,pct20,-0.467011437774172
"111792212",28.8121272365805,Sam Selman,2023.0,pct50,-0.120026018321023
"111792212",29.8810379241517,Sam Selman,2023.0,pct80,0.203088640433375
"111792213",18.0233067729084,R.J. Alvarez,2023.0,pct20,-0.342141920402379
"111792213",19.0485207100592,R.J. Alvarez,2023.0,pct50,-0.0581369127004575
"111792213",19.9645418326693,R.J. Alvarez,2023.0,pct80,0.190931322254818
"111792221",52.3412,Taylor Rogers,2023.0,pct20,0.136794575485522
"111792221",53.7816733067729,Taylor Rogers,2023.0,pct50,0.580318064101966
"111792221",55.0385229540918,Taylor Rogers,2023.0,pct80,0.966815270528243
"111792228",25.899593495935,Eddie Butler,2023.0,pct20,-0.556248216270077
"111792228",27.196993987976,Eddie Butler,2023.0,pct50,-0.222194740578886
"111792228",28.2185110663984,Eddie Butler,2023.0,pct80,0.0818744134275628
"111792229",53.8582,Drew Steckenrider,2023.0,pct20,-0.480443863423376
"111792229",55.4194,Drew Steckenrider,2023.0,pct50,-0.0171232352737648
"111792229",56.7788,Drew Steckenrider,2023.0,pct80,0.415857069766641
"111792235",14.7182730923695,Matt Koch,2023.0,pct20,-0.37231741217633
"111792235",15.6157370517928,Matt Koch,2023.0,pct50,-0.112398665510881
"111792235",16.3889112903226,Matt Koch,2023.0,pct80,0.116177914010091
"111792261",52.1220883534137,Luke Sims,2023.0,pct20,0.0322283903000248
"111792261",53.6610778443114,Luke Sims,2023.0,pct50,0.464707200504689
"111792261",55.1256,Luke Sims,2023.0,pct80,0.879902485551637
"111792271",25.686372745491,Brandon Brennan,2023.0,pct20,-0.453601306729576
"111792271",26.7931863727455,Brandon Brennan,2023.0,pct50,-0.129451855558098
"111792271",27.5930555555556,Brandon Brennan,2023.0,pct80,0.166106657696258
"111792275",17.0103603603604,Ronald Pena,2023.0,pct20,-0.375613752443748
"111792275",17.9829614604462,Ronald Pena,2023.0,pct50,-0.101292321743046
"111792275",18.9889980353635,Ronald Pena,2023.0,pct80,0.147131847347341
"111792357",18.5755511022044,Ty Blach,2023.0,pct20,-0.183638651315435
"111792357",19.5787276341948,Ty Blach,2023.0,pct50,0.0969330453370131
"111792357",20.5747035573123,Ty Blach,2023.0,pct80,0.369783802060437
"111792358",29.9021956087824,Nick Goody,2023.0,pct20,-0.430427001699487
"111792358",31.3162,Nick Goody,2023.0,pct50,-0.0731332645968403
"111792358",32.4176352705411,Nick Goody,2023.0,pct80,0.265421935072862
"111792361",48.3402,Anthony Banda,2023.0,pct20,-0.630846519893373
"111792361",49.879,Anthony Banda,2023.0,pct50,-0.180808224551884
"111792361",51.2310621242485,Anthony Banda,2023.0,pct80,0.233082780796663
"111792362",31.569,Keone Kela,2023.0,pct20,-0.239198384743949
"111792362",32.7954091816367,Keone Kela,2023.0,pct50,0.110987962509708
"111792362",33.7734309623431,Keone Kela,2023.0,pct80,0.430212545872935
